Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"New York Tower project, New York, NY (Tower façade)","Ricardo Bofill, Gregory Baird, Rogelio Jimenez","632, 8822, 8823","(Spanish, born 1939)",(Spanish) () (),(1939) (0) (0),(0) (0) (0),(Male) (Male) (Male),1985,Ink and airbrush on paper,,Gift of Ricardo Bofill Taller de Arquitectura,385.1985,Architecture,Architecture & Design,1985-11-18,Y,471,http://www.moma.org/collection/works/471,,,,,,,,,,
"New York Tower, project, New York, New York, Window wall detail",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),1985,"Graphite, colored pencil, and airbrush on print","37 7/8 x 37 7/8"" (96.2 x 96.2 cm)",Gift of Ricardo Bofill Taller de Arquitectura,386.1985,Architecture,Architecture & Design,1985-11-18,Y,475,http://www.moma.org/collection/works/475,http://www.moma.org/media/W1siZiIsIjUyNDA4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f927e91f09d09060,,,,96.2,,,96.2,,
"New York Tower, project, New York, New York, Arch facade",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),1985,Graphite and colored pencil on print,"37 7/8 x 37 7/8"" (96.2 x 96.2 cm)",Gift of Ricardo Bofill Taller de Arquitectura,387.1985,Architecture,Architecture & Design,1985-11-18,Y,479,http://www.moma.org/collection/works/479,http://www.moma.org/media/W1siZiIsIjUyNDA4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=698ffdeb10f6bff0,,,,96.2,,,96.2,,
"New York Tower, project, New York, New York, Arch plan and section",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),1985,Graphite and colored pencil on print,"37 7/8 x 37 7/8"" (96.2 x 96.2 cm)",Gift of Ricardo Bofill Taller de Arquitectura,388.1985,Architecture,Architecture & Design,1985-11-18,Y,486,http://www.moma.org/collection/works/486,http://www.moma.org/media/W1siZiIsIjUyNDA4MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=97cc494abbc311e8,,,,96.2,,,96.2,,
"Antigone: La Place du Nombre d'Or, Montpellier, France, Elevation",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),c. 1978-84,Ink on vellum,"14 7/8 x 70 1/2"" (37.8 x 179.1 cm)",Gift of Ricardo Bofill Taller de Arquitectura,389.1985,Architecture,Architecture & Design,1985-11-18,Y,490,http://www.moma.org/collection/works/490,http://www.moma.org/media/W1siZiIsIjUyNDA4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=59e5c93e525acef2,,,,37.8,,,179.1,,
"Antigone: La Place du Nombre d'Or, Montpellier, France, Interior-court elevation",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),c. 1978-84,Ink on vellum,"15 3/8 x 70 1/8"" (39.1 x 178.1 cm)",Gift of Ricardo Bofill Taller de Arquitectura,390.1985,Architecture,Architecture & Design,1985-11-18,Y,495,http://www.moma.org/collection/works/495,http://www.moma.org/media/W1siZiIsIjUyNDA4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=deca9819a48fe775,,,,39.1,,,178.1,,
"La Place du Nombre d'Or, Antigone, Montpellier, France, Aerial perspective",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),c. 1978-84,Ink and felt-tipped pen on tracing paper,"16 5/8 x 21 7/8"" (42.2 x 55.6 cm)",Gift of the architect,391.1985,Architecture,Architecture & Design,1985-11-18,Y,500,http://www.moma.org/collection/works/500,http://www.moma.org/media/W1siZiIsIjUyNDA4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f1a11e8d905cff37,,,,42.2,,,55.6,,
"Les Eschelles du Baroque Apartment Building, Paris, France, Plan study",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),1979–1985,Felt-tippped pen on tracing paper,"16 3/4 x 18 3/8"" (42.5 x 46.7 cm)",Gift of Ricardo Bofill Taller de Arquitectura,392.1985,Architecture,Architecture & Design,1985-11-18,Y,505,http://www.moma.org/collection/works/505,http://www.moma.org/media/W1siZiIsIjUyNDA4NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8505f1fda763cbb7,,,,42.5,,,46.7,,
"Les Eschelles du Baroque Apartment Building, Paris, France, Facade detail with column",Ricardo Bofill,632,"(Spanish, born 1939)",(Spanish),(1939),(0),(Male),1987,Felt-tipped pen and colored pencil on tracing paper,"16 1/2 x 23 1/4"" (41.9 x 59.1 cm)",Gift of Ricardo Bofill Taller de Arquitectura,393.1985,Architecture,Architecture & Design,1985-11-18,Y,510,http://www.moma.org/collection/works/510,http://www.moma.org/media/W1siZiIsIjUyNDA4NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0ad433ed1f85ef58,,,,41.9,,,59.1,,
"The Hague City Hall, project, The Hague, The Netherlands, Exterior perspective","Rem Koolhaas, Götz Keller, Willem Jan Neutelings, Brigitte Kochta, Marty Kohn, Luc Reuse, Ron Steiner, Jeroen Thomas, Garciella Torre","6956, 8173, 8177, 8178, 8174, 8179, 7579, 8175, 8176","(Dutch, born 1944) (German, born 1958) (Dutch, born 1959) (German, born 1958) (Canadian, born 1953) (Belgian, born 1955) (American, born 1952) (Dutch, born 1952) (Spanish, born 1959)",(Dutch) (German) (Dutch) (German) (Canadian) (Belgian) (American) (Dutch) (Spanish),(1944) (1958) (1959) (1958) (1953) (1955) (1952) (1952) (1959),(0) (0) (0) (0) (0) (0) (0) (0) (0),(Male) () (Male) (Female) (Male) (Male) (Male) (Male) (Female),1987,Pastel and graphite on paper,"62 x 81"" (157.5 x 205.7 cm)",Purchase,426.1992,Architecture,Architecture & Design,1992-10-21,Y,619,http://www.moma.org/collection/works/619,http://www.moma.org/media/W1siZiIsIjUyNzY2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5e4699ff65e6d4d3,,,,157.5,,,205.7,,
"Cathedral of St. John the Divine Project, New York City, New York, Section",Santiago Calatrava,6968,"(Spanish, born 1951)",(Spanish),(1951),(0),(Male),1992,Color pencil on tracing paper,"24 1/16 x 30"" (61.1 x 76.2 cm)",Gift of Lily Auchincloss,430.1992,Architecture,Architecture & Design,1992-10-21,Y,627,http://www.moma.org/collection/works/627,http://www.moma.org/media/W1siZiIsIjUyNzY3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9e8c737bfceb0e0f,,,,61.1,,,76.2,,
"Municipal Gymnasium, Simancas, Spain (Façade study)","Iñaki Ábalos, Juan Herreros","8837, 8836","(Spanish, born 1956) (Spanish, born 1958)",(Spanish) (Spanish),(1956) (1958),(0) (0),(Male) (Male),1990–1991,Wood and acrylic,"9 1/2 x 19 3/8 x 1/4"" (24.2 x 49.2 x 0.6 cm)",Gift of the architects in honor of Philip Johnson,403.1996,Architecture,Architecture & Design,1996-09-25,Y,1023,http://www.moma.org/collection/works/1023,,,0.6,,24.2,,,49.2126,,
"Municipal Gymnasium, Simancas, Spain (Façade study)","Iñaki Ábalos, Juan Herreros","8837, 8836","(Spanish, born 1956) (Spanish, born 1958)",(Spanish) (Spanish),(1956) (1958),(0) (0),(Male) (Male),1990–1991,Wood and acrylic,"9 1/2 x 19 3/8 x 1/4"" (24.2 x 49.2 x 0.6 cm)",Gift of the architects in honor of Philip Johnson,403.1996,Architecture,Architecture & Design,1996-09-25,Y,1023,http://www.moma.org/collection/works/1023,,,0.6,,24.2,,,49.2126,,
"Alamillo Bridge and Cartuga Viaduct, Seville, Spain",Santiago Calatrava,6968,"(Spanish, born 1951)",(Spanish),(1951),(0),(Male),1987-92,Acrylic and mirror glass,"34 x 104 x 24 1/2"" (86.4 x 264.2 x 62.2 cm)",Gift of the architect,406.1996,Architecture,Architecture & Design,1996-09-25,Y,1026,http://www.moma.org/collection/works/1026,http://www.moma.org/media/W1siZiIsIjIxMTI3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8a036abf4da036fb,,60.9601,,94.2977,,,264.1605,,
"Lyons Airport Railroad Station, Lyons-Satolas, France",Santiago Calatrava,6968,"(Spanish, born 1951)",(Spanish),(1951),(0),(Male),1989-94,Acrylic and mirror glass,"21 x 60 1/8 x 31 7/8"" (53.3 x 152.7 x 81 cm)",Gift of the architect,407.1996,Architecture,Architecture & Design,1996-09-25,Y,1027,http://www.moma.org/collection/works/1027,http://www.moma.org/media/W1siZiIsIjIyOTU0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=08c392ed349aa8ac,,80.9627,,53.3401,,,152.7178,,
Ona Coatrack,"Montse Padrós i Marqués, Carlos Riart","7599, 7600","(Spanish, born 1952) (Spanish, born 1944)",(Spanish) (Spanish),(1952) (1944),(0) (0),(Male) (Male),1992,".1: Beechwood and metal 
.2: Cedar and metal","Each: 38 3/16 x 7 1/2 x 2 5/16"" (97 x 19.1 x 5.9 cm)",Gift of the manufacturer,29.1997.1-2,Design,Architecture & Design,1997-01-15,Y,1672,http://www.moma.org/collection/works/1672,http://www.moma.org/media/W1siZiIsIjIyNjU1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e06e3b62acc814c3,,5.8738,,96.9964,,,19.05,,
Ona Coatrack,"Montse Padrós i Marqués, Carlos Riart","7599, 7600","(Spanish, born 1952) (Spanish, born 1944)",(Spanish) (Spanish),(1952) (1944),(0) (0),(Male) (Male),1992,".1: Beechwood and metal 
.2: Cedar and metal","Each: 38 3/16 x 7 1/2 x 2 5/16"" (97 x 19.1 x 5.9 cm)",Gift of the manufacturer,29.1997.1-2,Design,Architecture & Design,1997-01-15,Y,1672,http://www.moma.org/collection/works/1672,http://www.moma.org/media/W1siZiIsIjIyNjU1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e06e3b62acc814c3,,5.8738,,96.9964,,,19.05,,
Prayer Bench,Antoni Gaudí,2096,"(Spanish, 1852–1926)",(Spanish),(1852),(1926),(Male),1898-1914,Spanish oak and wrought iron,"32 5/8 x 44 1/2 x 26"" (82.9 x 113 x 66 cm), seat h. 16 5/8"" (42.2 cm)",Estée and Joseph Lauder Design Fund,107.1976,Design,Architecture & Design,1976-03-22,Y,2141,http://www.moma.org/collection/works/2141,http://www.moma.org/media/W1siZiIsIjIyNzk1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0fd334db24603fc0,,66.0,,82.9,,,113.0,,
Delphos Tea Gown with Belt,Mariano Fortuny Y Madrazo,1951,"(Spanish, 1871–1949)",(Spanish),(1871),(1949),(Male),1907,Silk and glass beads,".a (gown): 60 1/2 x 19"" (153.7 x 48.3 cm)
.b (belt): 62 x 1 3/4"" (157.5 x 4.5 cm)",Gift of Mrs. Susan G. Rossbach,202.1987.a-b,Design,Architecture & Design,1987-05-27,Y,2629,http://www.moma.org/collection/works/2629,http://www.moma.org/media/W1siZiIsIjIyODc0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1c04ef9dedbe6e34,,,,153.6703,,,48.2601,,
"Floor Tiles from the Casa Mila, Barcelona",Antoni Gaudí,2096,"(Spanish, 1852–1926)",(Spanish),(1852),(1926),(Male),1905-1907,Ceramic,"Each: 9 7/8 x 7/8"" (25.1 x 2.2 cm)",Marshall Cogan Purchase Fund,203.1987.1-7,Design,Architecture & Design,1987-05-27,Y,2636,http://www.moma.org/collection/works/2636,http://www.moma.org/media/W1siZiIsIjIyODc0NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dbf1cb9593037ddd,,2.2225,,,,,25.1,,
Jai alai cesta,José Echavé,1674,"(Spanish, 1907–1999)",(Spanish),(1907),(1999),(Male),c.1962,Rush and leather,"26 x 6"" (66 x 15.2 cm)",Gift of José Cruz Salsamendi,268.1962,Design,Architecture & Design,1962-11-07,Y,3146,http://www.moma.org/collection/works/3146,,,,,,66.0,,15.24,,
Cigarette Box,Javier Carvajal,7139,"(Spanish, born 1927)",(Spanish),(1927),(0),(Male),1960,Wood and leather,"1 7/8 x 12 3/4 x 5 1/4"" (4.8 x 32.4 x 13.3 cm)",Gift of Mark Cross Company,334.1960,Design,Architecture & Design,1960-11-16,Y,3321,http://www.moma.org/collection/works/3321,http://www.moma.org/media/W1siZiIsIjIyOTMwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7375c6dbe823d25f,,13.335,,4.7625,,,32.3851,,
"Grille from the Casa Milá (La Pedrera), Barcelona, Spain",Antoni Gaudí,2096,"(Spanish, 1852–1926)",(Spanish),(1852),(1926),(Male),1906–1912,Wrought iron,"65 3/4 x 73 3/4 x 19 5/8"" (167 x 187.3 x 49.8 cm)",Gift of  H. H. Hecht in honor of George B. Hess and Alice Hess Lowenthal,456.1974,Architecture,Architecture & Design,1974-11-06,Y,3844,http://www.moma.org/collection/works/3844,http://www.moma.org/media/W1siZiIsIjUyMDIyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=456ed85d8199ceee,,49.8,,167.0053,,,187.3254,,
B.K.F. Chair,"Antonio Bonet, Juan Kurchan, Jorge Ferrari Hardoy","658, 3304, 1858","(Spanish, 1913–1989) (Argentine, 1913–1975) (Argentine, 1914–1977)",(Spanish) (Argentine) (Argentine),(1913) (1913) (1914),(1989) (1975) (1977),(Male) (Male) (Male),1938,Painted wrought-iron rod and leather,"Overall: 34 3/8 x 32 3/4 x 29 3/4"" (87.3 x 83.2 x 75.6 cm)","Edgar Kaufmann, Jr. Fund",715.1943.a-b,Design,Architecture & Design,1943-11-04,Y,4393,http://www.moma.org/collection/works/4393,http://www.moma.org/media/W1siZiIsIjIxMTg1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7324c596086e1cde,,75.5652,,87.3,,,83.2,,
"Picasso, ""Les Menines,"" Galerie Louise Leiris",Pablo Picasso,4609,"(Spanish, 1881–1973)",(Spanish),(1881),(1973),(Male),1959,Lithograph,"18 3/4 x 26 1/4"" (47.6 x 66.6 cm)",Gift of Mourlot Frères,60.1960,Design,Architecture & Design,1960-04-06,Y,4891,http://www.moma.org/collection/works/4891,,,,,47.6,,,66.6,,
18 Julio 1936 1937,Arribas,7452,(Spanish),(Spanish),(0),(0),(),1936-37,Lithograph,"39 1/16 x 26 15/16"" (99.2 x 68.5cm)",Gift of William P. Mangold,143.1995,Design,Architecture & Design,1995-05-09,Y,5225,http://www.moma.org/collection/works/5225,,,,,99.2,,,68.5,,
C.N.T! Loor a los Héroes!,Arturo Ballester,7453,"(Spanish, 1890–1979)",(Spanish),(1890),(1979),(Male),1936-37,Lithograph,"63 1/8 x 42"" (160.3 x 106.7cm)",Gift of William P. Mangold,144.1995,Design,Architecture & Design,1995-05-09,Y,5235,http://www.moma.org/collection/works/5235,,,,,160.3,,,106.7,,
Un Marino: Un Heroe  C.N.T.,Arturo Ballester,7453,"(Spanish, 1890–1979)",(Spanish),(1890),(1979),(Male),1936-1937,Lithograph,"63 1/2 x 42 1/8"" (161.3 x 107cm)",Gift of William P. Mangold,145.1995,Design,Architecture & Design,1995-05-09,N,5245,,,,,,161.3,,,107.0,,
La Victoria es Nuestra,Boni,7454,(Spanish),(Spanish),(0),(0),(),1937,Lithograph with photo-gravure,"44 x 31 1/2"" (111.8 x 80 cm)",Gift of William P. Mangold,146.1995,Design,Architecture & Design,1995-05-09,Y,5257,http://www.moma.org/collection/works/5257,,,,,111.7602,,,80.0102,,
El Frente Popular de Madrid Al Frente Popular del Mundo - Homenaje a Las Brigadas Internacionales,J. Briones,7455,(Spanish),(Spanish),(0),(0),(),1936-37,Lithograph,"43 11/16 x 31 1/4"" (111 x 79.4cm)",Gift of William P. Mangold,147.1995,Design,Architecture & Design,1995-05-09,Y,5268,http://www.moma.org/collection/works/5268,,,,,111.0,,,79.4,,
Evacuad Madrid,Antonio Cañavate Gómez,946,"(Spanish, 1902–1987)",(Spanish),(1902),(1987),(Male),1936-37,Lithograph,"39 1/2 x 27 3/4"" (100.3 x 70.5cm)",Gift of William P. Mangold,148.1995,Design,Architecture & Design,1995-05-09,Y,5277,http://www.moma.org/collection/works/5277,,,,,100.3,,,70.5,,
¡Levantaos contra la invasión italiana en España!,Jose Espert,7457,(Spanish),(Spanish),(0),(0),(Male),1936-37,Lithograph,"39 1/4 x  27 1/2"" (89.2 x  54.3 cm)",Gift of the designer,153.1995,Design,Architecture & Design,1995-05-09,Y,5325,http://www.moma.org/collection/works/5325,,,,,89.2,,,54.3,,
!Atención¡ Las Enfermedades Venéreas Amenazan Tu Salud. !Prevente Contra Ellas¡ (Attention! Venereal diseases threaten your health. Take precautions against them!),Francisco Rivero Gil,7458,"(Spanish, 1899–1972)",(Spanish),(1899),(1972),(Male),1936–1939,Lithograph,"Sheet: 27 1/2 x 18 3/4"" (69.8 x 47.6cm)",Gift of William P. Mangold,154.1995,Design,Architecture & Design,1995-05-09,Y,5335,http://www.moma.org/collection/works/5335,http://www.moma.org/media/W1siZiIsIjI4NjAxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=788a47f238015881,,,,69.8,,,47.6,,
Obreros de la construcción: alistaos en los batallones de fortificación,Melendreras,3916,(Spanish),(Spanish),(0),(0),(),1936-37,Lithograph,"39 1/2 x 27 1/2""  (100.3 x 70.5 cm)",Gift of William P. Mangold,155.1995,Design,Architecture & Design,1995-05-09,Y,5344,http://www.moma.org/collection/works/5344,,,,,100.3,,,70.5,,
Homenaje a la Aviacion - Partido Socialista,Amado Mauprivez Oliver,4401,"(Catalan Spanish, 1896–1996)",(Spanish),(1896),(1996),(Male),1936-37,Lithograph,"39 x 27 1/2"" (99 x 69.8cm)",Gift or William P. Mangold,156.1995,Design,Architecture & Design,1995-05-09,Y,5353,http://www.moma.org/collection/works/5353,,,,,99.0,,,69.8,,
No llencen els diaris,Miguel,3968,(Spanish),(Spanish),(0),(0),(),1900-1937,Poster,,Gift of Christian Zervos,157.1937,Design,Architecture & Design,1937-01-01,N,5356,,,,,,,,,,,
El pueblo de Madrid a su heroico defensor - General Miaja,Juan Parrilla,7459,(Spanish),(Spanish),(0),(0),(Male),1936-37,Lithograph,"39 x 26 15/16"" (99 x 68.5cm)",Gift of William P. Mangold,157.1995,Design,Architecture & Design,1995-05-09,Y,5365,http://www.moma.org/collection/works/5365,,,,,99.0,,,68.5,,
"Galerie Maeght, Peintures, Murales, Miró",Joan Miró,4016,"(Spanish, 1893–1983)",(Spanish),(1893),(1983),(Male),1961,Lithograph,"26 1/4 x 19 1/8"" (66.7 x 48.5 cm)",Anonymous gift,158.1968,Design,Architecture & Design,1968-03-07,Y,5373,http://www.moma.org/collection/works/5373,http://www.moma.org/media/W1siZiIsIjUxOTU5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=826dfe3b9dfa7e7c,,,,66.7,,,48.5,,
Galerie Graphique Thésée expose L' Antitête par Tristan Tzara Illustré par Max Ernst - Yves Tanguy - Joan Miró,Joan Miró,4016,"(Spanish, 1893–1983)",(Spanish),(1893),(1983),(Male),1949,Lithograph,"19 5/8 x 12 3/4"" (50 x 32.3 cm)",Given anonymously,164.1952,Design,Architecture & Design,1952-05-20,Y,5422,http://www.moma.org/collection/works/5422,http://www.moma.org/media/W1siZiIsIjUxNzcwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1193a96631373a94,,,,50.0,,,32.3,,
