Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
"Urban Housing, Turin, Italy, Site plan",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985.,Colored pencil on print,"41 x 47 1/4"" (104.1 x 120 cm)",Gift of the architect,216.1987,Architecture,Architecture & Design,1987-05-27,Y,270,http://www.moma.org/collection/works/270,http://www.moma.org/media/W1siZiIsIjUyNjcwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a62cb928277e13b4,,,,104.1,,,120.0,,
"Row Housing, Pregassona, Switzerland, Elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985,Colored pencil on print,"20 3/4 x 53 1/4"" (52.7 x 135.3 cm)",Gift of the architect,217.1987,Architecture,Architecture & Design,1987-05-27,Y,271,http://www.moma.org/collection/works/271,http://www.moma.org/media/W1siZiIsIjUyNjcwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fb81e36d3a93d4ed,,,,52.7,,,135.3,,
"Row Housing, project, Pregassona, Switzerland, Elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985,Color pencil and graphite on diazotype,"20 3/4 x 53 1/4"" (52.7 x 135.3 cm)",Gift of the architect,218.1987,Architecture,Architecture & Design,1987-05-27,Y,272,http://www.moma.org/collection/works/272,http://www.moma.org/media/W1siZiIsIjUyNjcwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=31a04c88f5f053f2,,,,52.7,,,135.3,,
"House, Morbio Inferiore, Switzerland, Elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1986.,Colored pencil on print,"36 1/2 x 58 1/8"" (92.7 x 147.6 cm)",Gift of the architect,219.1987,Architecture,Architecture & Design,1987-05-27,Y,273,http://www.moma.org/collection/works/273,http://www.moma.org/media/W1siZiIsIjUyNjcwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ed71be0e5e0e3593,,,,92.7,,,147.6,,
"House, Breganzona, Switzerland, Elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1984,Colored pencil on print,"46 3/8 x 58 1/2"" (117.8 x 148.6 cm)",Gift of the architect,220.1987,Architecture,Architecture & Design,1987-05-27,Y,274,http://www.moma.org/collection/works/274,http://www.moma.org/media/W1siZiIsIjIxMDc0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c01e011b62995eca,,,,117.8,,,148.6,,
"Gallery, Tokyo, Japan, Elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985.,Colored pencil on print,"24 7/8 x 25"" (63.2 x 63.5 cm)",Gift of the architect,221.1987,Architecture,Architecture & Design,1987-05-27,Y,275,http://www.moma.org/collection/works/275,http://www.moma.org/media/W1siZiIsIjUyNjcxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d2d9c2c2ab7a2609,,,,63.2,,,63.5,,
"Thyssen-Bornemisza Gallery, Lugano, Switzerland, Elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1986,Colored pencil on print,"23 1/2 x 43 1/4"" (59.7 x 109.9 cm)",Gift of the architect,222.1987,Architecture,Architecture & Design,1987-05-27,Y,276,http://www.moma.org/collection/works/276,http://www.moma.org/media/W1siZiIsIjUyNjcxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=71a5b8efbfc25524,,,,59.7,,,109.9,,
"Urban Housing, Turin, Italy, Plan",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985,Colored pencil on print,"16 3/8 x 15 1/4"" (41.6 x 38.7 cm)",Gift of the architect,223.1987,Architecture,Architecture & Design,1987-05-27,Y,277,http://www.moma.org/collection/works/277,http://www.moma.org/media/W1siZiIsIjUyNjcxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dd72202d95332b82,,,,41.6,,,38.7,,
"Urban Housing, Turin, Italy (Plan)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985,Colored pencil on print,"16 3/8 x 15 1/4"" (41.6 x 38.7 cm)",Gift of Mario Botta,224.1987,Architecture,Architecture & Design,1987-05-27,Y,278,http://www.moma.org/collection/works/278,,,,,41.5926,,,38.7351,,
"Urban Housing, Turin, Italy (Plan)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985,Colored pencil on print,"16 3/8 x 15 1/4"" (41.6 x 38.7 cm)",Gift of Mario Botta,225.1987,Architecture,Architecture & Design,1987-05-27,Y,279,http://www.moma.org/collection/works/279,,,,,41.5926,,,38.7351,,
"Library, Villeurbanne, France, Principal-facade elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1984,Colored pencil on print,"30 3/8 x 46 1/2"" (77.2 x 118.1 cm)",Gift of the architect,226.1987,Architecture,Architecture & Design,1987-05-27,Y,280,http://www.moma.org/collection/works/280,http://www.moma.org/media/W1siZiIsIjUyNjcxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c52b15229eb7fe0e,,,,77.2,,,118.1,,
"Library, Villeurbanne, France, Interior rear elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1984,Colored pencil on print,"30 3/8 x 46 1/2"" (77.2 x 118.1 cm)",Gift of the architect,227.1987,Architecture,Architecture & Design,1987-05-27,Y,281,http://www.moma.org/collection/works/281,http://www.moma.org/media/W1siZiIsIjUyNjcxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c25f295ab0090e9c,,,,77.2,,,118.1,,
"San Francisco Museum of Modern Art, San Francisco, CA (Exterior perspective)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1996,China marker on paper,"16 1/2 x 23 1/2"" (41.9 x 59.7 cm)",Gift of the architect to Philip Johnson,353.1996,Architecture,Architecture & Design,1996-09-25,Y,355,http://www.moma.org/collection/works/355,,,,,41.9101,,,59.6901,,
"San Francisco Museum of Modern Art, San Francisco, California, Exterior elevation",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1994,Charcoal on paper,"20 x 28 3/4"" (50.8 x 73 cm)",Gift of the architect in honor of Lily Auchincloss,376.1994,Architecture,Architecture & Design,1994-09-21,Y,437,http://www.moma.org/collection/works/437,http://www.moma.org/media/W1siZiIsIjUyNzYxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=399860e9efcdbb16,,,,50.8,,,73.0,,
"Maison de la Publicité Project, Paris, France (Exterior perspective)","Oscar Nitzchke, Hugo Herdeg","4312, 8841","(American, born Germany. 1900–1991) (Swiss, 1909–1953)",(American) (Swiss),(1900) (1909),(1991) (1953),(Male) (Male),1936,"Gouache, ink, and cut-and-pasted printed paper on photograph mounted on canvas","28 1/4 x 20"" (71.8 x 50.8 cm)","Gift of Lily Auchincloss, Barbara Jakobson, and Walter Randel",424.1976.1,Architecture,Architecture & Design,1976-10-22,Y,603,http://www.moma.org/collection/works/603,http://www.moma.org/media/W1siZiIsIjExODIxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fa3ebee118fbefe7,,,,71.7551,,,50.8001,,
"House, Pregassona, Switzerland (Plan, preliminary sketch)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1979,Graphite on tracing paper,"11 1/2 x 12"" (29.2 x 30.5 cm)",Gift of the architect,431.1987,Architecture,Architecture & Design,1987-11-18,Y,629,http://www.moma.org/collection/works/629,,,,,29.2,,,30.5,,
"House, Viganello, Switzerland (Plan, preliminary sketch)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1981–1982,Graphite on tracing paper,"12 1/4 x 22 1/8"" (31.8 x 56.2 cm)",Gift of the architect,432.1987,Architecture,Architecture & Design,1987-11-18,Y,631,http://www.moma.org/collection/works/631,,,,,31.8,,,56.2,,
"House Morbio Superiore, Switzerland (Plan, preliminary sketch)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1982–1983,Graphite on tracing paper,"13 5/8 x 12 1/4"" (34.6 x 31.1 cm)",Gift of the architect,433.1987,Architecture,Architecture & Design,1987-11-18,Y,633,http://www.moma.org/collection/works/633,,,,,34.6076,,,31.1151,,
"Urban Housing, Turin, Italy, Aerial perspective",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1985,Ink on paper,"35 1/4 x 35 7/8"" (89.5 x 91.1 cm)",Gift of the architect,434.1987,Architecture,Architecture & Design,1987-11-18,Y,635,http://www.moma.org/collection/works/635,http://www.moma.org/media/W1siZiIsIjUyNjc2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a7d7cfdbd2118354,,,,89.5,,,91.1,,
"Thyssen-Bornemisza Gallery, Lugano, Switzerland, Perspective",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1986,Ink on paper,"43 1/2 x 43 1/2"" (110.5 x 110.5 cm)",Gift of the architect,435.1987,Architecture,Architecture & Design,1987-11-18,Y,637,http://www.moma.org/collection/works/637,http://www.moma.org/media/W1siZiIsIjUyNjc2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ddd29f206ce5fa54,,,,110.5,,,110.5,,
"Cultural Center, Chambéry, France, Perspective",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),Unknown,Ink on paper,"29 3/8 x 40 1/2"" (74.6 x 102.9 cm)",Gift of the architect,436.1987,Architecture,Architecture & Design,1987-11-18,Y,639,http://www.moma.org/collection/works/639,http://www.moma.org/media/W1siZiIsIjUyNjc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b70362726ddce53e,,,,74.6,,,102.9,,
"House, Massagno, Switzerland (Plan, preliminary sketch)",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1979–1981,Graphite on tracing paper,"11 1/2 x 17 3/8"" (29.2 x 44.1 cm)",Gift of the architect,437.1987,Architecture,Architecture & Design,1987-11-18,Y,641,http://www.moma.org/collection/works/641,,,,,29.2,,,44.1,,
"Charrette Submission for The Museum of Modern Art Expansion 1997, New York (Manhattan), New York, First Phase","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron","7567, 7421, 7422","(est. 1978) (Swiss, born 1950) (Swiss, born 1950)",(Swiss) (Swiss) (Swiss),(1978) (1950) (1950),(0) (0) (0),() (Male) (Male),1997,Mixed media,".1 model: 19 3/4 x 40 1/2 x 26"" (50.2 x 102.9 x 66 cm) includes base: h. 1 3/4""
.2 charrette box: 11 x 17"" (28 x 43.2 cm)",Gift of the architect,473.1997.1-2,Architecture,Architecture & Design,1997-10-17,N,659,,,,66.0401,,50.1651,,,102.8702,,
"Charrette Submission for The Museum of Modern Art Expansion 1997, New York (Manhattan), New York, First Phase","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron","7567, 7421, 7422","(est. 1978) (Swiss, born 1950) (Swiss, born 1950)",(Swiss) (Swiss) (Swiss),(1978) (1950) (1950),(0) (0) (0),() (Male) (Male),1997,Mixed media,".1 model: 19 3/4 x 40 1/2 x 26"" (50.2 x 102.9 x 66 cm) includes base: h. 1 3/4""
.2 charrette box: 11 x 17"" (28 x 43.2 cm)",Gift of the architect,473.1997.1-2,Architecture,Architecture & Design,1997-10-17,N,659,,,,66.0401,,50.1651,,,102.8702,,
"Charrette Submission for The Museum of Modern Art Expansion 1997, New York (Manhattan), New York, First Phase","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron","7567, 7421, 7422","(est. 1978) (Swiss, born 1950) (Swiss, born 1950)",(Swiss) (Swiss) (Swiss),(1978) (1950) (1950),(0) (0) (0),() (Male) (Male),1997,Mixed media,".1 model: 19 3/4 x 40 1/2 x 26"" (50.2 x 102.9 x 66 cm) includes base: h. 1 3/4""
.2 charrette box: 11 x 17"" (28 x 43.2 cm)",Gift of the architect,473.1997.1-2,Architecture,Architecture & Design,1997-10-17,N,659,,,,66.0401,,50.1651,,,102.8702,,
"Charrette Submission for The Museum of Modern Art Expansion 1997, New York (Manhattan), New York, First Phase",Bernard Tschumi Architects,8057,(Swiss),(Swiss),(0),(0),(),1997,Mixed media,"11 x 17"" (28 x 43.2 cm) (approx.)",Gift of the architect,481.1997.1-129,Architecture,Architecture & Design,1997-10-17,N,684,,,,,,28.0,,,43.2,,
"Banca del Gottardo, Lugano, Switzerland",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1982–1988,Basswood,"21 1/8 x 45 3/4 x 31 1/2"" (53.7 x 116.2 x 80 cm)",Gift of the Gotthard Bank,80.1989,Architecture,Architecture & Design,1989-05-16,Y,971,http://www.moma.org/collection/works/971,,,80.0102,,53.6576,,,116.2052,,
"Governor's Palace (Raj Bhaven) project, Chandigarh, India","Le Corbusier (Charles-Édouard Jeanneret), Pierre Jeanneret","3426, 2899","(French, born Switzerland. 1887–1965) (Swiss, 1896–1967)",(French) (Swiss),(1887) (1896),(1965) (1967),(Male) (Male),1951–1976,"Wood, cardboard, and plexiglass","33 x 71 1/4 x 65"" (83.8 x 181 x 165.1 cm)",Gift of Alexander Gorlin,125.1988,Architecture,Architecture & Design,1988-04-27,Y,981,http://www.moma.org/collection/works/981,,,165.1003302007,,83.8201676403,,,180.9753619507,,
"House, Breganoza, Switzerland",Mario Botta,696,"(Swiss, born 1943)",(Swiss),(1943),(0),(Male),1984,Wood,"25 x 45 13/16 x 31 5/8"" (63.5 x 116.4 x 80.3 cm)",Marshall Cogan Purchase Fund,228.1987,Architecture,Architecture & Design,1987-05-27,Y,1000,http://www.moma.org/collection/works/1000,http://www.moma.org/media/W1siZiIsIjIyODg5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=69dd6cd198b4dd41,,80.3277,,63.5,,,116.364,,
"Cité de Refuge, Paris, France","Le Corbusier (Charles-Édouard Jeanneret), Pierre Jeanneret","3426, 2899","(French, born Switzerland. 1887–1965) (Swiss, 1896–1967)",(French) (Swiss),(1887) (1896),(1965) (1967),(Male) (Male),"1929-1933, model 1987",Acrylic,"18 3/4 x 45 x 27"" (47.6 x 114.3 x 68.6 cm)","Given in honor of Arthur Drexler by Lily Auchincloss, Celeste & Armand P. Bartos, Edward & Mary Barnes, Samuel I. Newhouse Foundation, The Joseph H. & Florence A. Roblee Foundation, Skidmore, Owings & Merrill/New York Partners, Geddes Brecher Qualls Cunningham",229.1987,Architecture,Architecture & Design,1987-05-27,Y,1002,http://www.moma.org/collection/works/1002,,,68.5801,,47.6251,,,114.3,,
"Swiss Pavilion, Cité Universitaire, Paris, France","Le Corbusier (Charles-Édouard Jeanneret), Pierre Jeanneret","3426, 2899","(French, born Switzerland. 1887–1965) (Swiss, 1896–1967)",(French) (Swiss),(1887) (1896),(1965) (1967),(Male) (Male),1930-32,Acrylic,"21 1/4 x 48 3/16 x 36 1/8"" (54 x 122.4 x 91.8 cm)","Given in honor of Arthur Drexler by Sydney and Frances Lewis, Richmond, Virginia",230.1987,Architecture,Architecture & Design,1987-05-27,Y,1003,http://www.moma.org/collection/works/1003,http://www.moma.org/media/W1siZiIsIjIyODg5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d1cfc725259a1c7a,,91.7577,,53.9751,,,122.3965,,
"Signal Box auf dem Wolf, Basel, Switzerland","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron","7567, 7421, 7422","(est. 1978) (Swiss, born 1950) (Swiss, born 1950)",(Swiss) (Swiss) (Swiss),(1978) (1950) (1950),(0) (0) (0),() (Male) (Male),1988-95,Copper and painted wood,"41 5/8 x 19 1/8 x 12 1/8"" (105.8 x 48.6 x 30.8 cm)",Purchase,388.1994,Architecture,Architecture & Design,1994-09-21,Y,1016,http://www.moma.org/collection/works/1016,http://www.moma.org/media/W1siZiIsIjIxNDAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=77a8e028cb556fa5,,30.7976,,105.8,,,48.5776,,
"Signal Box auf dem Wolf, Basel, Switzerland","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron","7567, 7421, 7422","(est. 1978) (Swiss, born 1950) (Swiss, born 1950)",(Swiss) (Swiss) (Swiss),(1978) (1950) (1950),(0) (0) (0),() (Male) (Male),1988-95,Copper and painted wood,"41 5/8 x 19 1/8 x 12 1/8"" (105.8 x 48.6 x 30.8 cm)",Purchase,388.1994,Architecture,Architecture & Design,1994-09-21,Y,1016,http://www.moma.org/collection/works/1016,http://www.moma.org/media/W1siZiIsIjIxNDAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=77a8e028cb556fa5,,30.7976,,105.8,,,48.5776,,
"Signal Box auf dem Wolf, Basel, Switzerland","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron","7567, 7421, 7422","(est. 1978) (Swiss, born 1950) (Swiss, born 1950)",(Swiss) (Swiss) (Swiss),(1978) (1950) (1950),(0) (0) (0),() (Male) (Male),1988-95,Copper and painted wood,"41 5/8 x 19 1/8 x 12 1/8"" (105.8 x 48.6 x 30.8 cm)",Purchase,388.1994,Architecture,Architecture & Design,1994-09-21,Y,1016,http://www.moma.org/collection/works/1016,http://www.moma.org/media/W1siZiIsIjIxNDAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=77a8e028cb556fa5,,30.7976,,105.8,,,48.5776,,
"Facade Panel from the Ricola Europe Factory and Storage Building, Mulhouse-Brunnstatt, France","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron, Karl Blossfeldt","7567, 7421, 7422, 24413","(est. 1978) (Swiss, born 1950) (Swiss, born 1950) (German, 1865–1932)",(Swiss) (Swiss) (Swiss) (German),(1978) (1950) (1950) (1865),(0) (0) (0) (1932),() (Male) (Male) (Male),1992-93,"Silkscreen on acrylic, framed in aluminum","78 3/4 x 80 1/2 x 1 5/8"" (200 x 204.5 x 4.2 cm)",Gift of the architects in honor of Philip Johnson,412.1996,Architecture,Architecture & Design,1996-09-25,Y,1033,http://www.moma.org/collection/works/1033,http://www.moma.org/media/W1siZiIsIjIxMTI5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9c41fca0adfaa0f,,4.2,,200.0,,,204.4704,,
"Facade Panel from the Ricola Europe Factory and Storage Building, Mulhouse-Brunnstatt, France","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron, Karl Blossfeldt","7567, 7421, 7422, 24413","(est. 1978) (Swiss, born 1950) (Swiss, born 1950) (German, 1865–1932)",(Swiss) (Swiss) (Swiss) (German),(1978) (1950) (1950) (1865),(0) (0) (0) (1932),() (Male) (Male) (Male),1992-93,"Silkscreen on acrylic, framed in aluminum","78 3/4 x 80 1/2 x 1 5/8"" (200 x 204.5 x 4.2 cm)",Gift of the architects in honor of Philip Johnson,412.1996,Architecture,Architecture & Design,1996-09-25,Y,1033,http://www.moma.org/collection/works/1033,http://www.moma.org/media/W1siZiIsIjIxMTI5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9c41fca0adfaa0f,,4.2,,200.0,,,204.4704,,
"Facade Panel from the Ricola Europe Factory and Storage Building, Mulhouse-Brunnstatt, France","Herzog & de Meuron, Basel, Jacques Herzog, Pierre de Meuron, Karl Blossfeldt","7567, 7421, 7422, 24413","(est. 1978) (Swiss, born 1950) (Swiss, born 1950) (German, 1865–1932)",(Swiss) (Swiss) (Swiss) (German),(1978) (1950) (1950) (1865),(0) (0) (0) (1932),() (Male) (Male) (Male),1992-93,"Silkscreen on acrylic, framed in aluminum","78 3/4 x 80 1/2 x 1 5/8"" (200 x 204.5 x 4.2 cm)",Gift of the architects in honor of Philip Johnson,412.1996,Architecture,Architecture & Design,1996-09-25,Y,1033,http://www.moma.org/collection/works/1033,http://www.moma.org/media/W1siZiIsIjIxMTI5MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e9c41fca0adfaa0f,,4.2,,200.0,,,204.4704,,
